Author,Timestamp,Likes,Total_Replies,Comment_Content,Processed_Text,AI_Star_Rating,AI_Confidence,Sentiment_Score
@Toythrottle7,3:23,2,1,"For all have sinned and fall short of the Glory of God. First comes desire then sin and then death, did you not know that sinners will not inherit the kingdom of God? But they will have their portion in the lake of fire. But God loved us to become incarnate in the Man Jesus Christ to suffer and die for the sins of those who believe in His work. Believe in the death burrial and ressurection of Jesus for your sins to be reconciled to God and avoid His wrath that's coming for God is Holy. Because of God's grace we can place our faith in Jesus to become born again and be a new creature who Loves Gods righteouness and hates sin. Repent and believe for the kindgom of heaven is at hand(Romans 3:23, Romans 3:10-12, 1 corinthians 6:9, Romans 5:8, 1st peter 1:3, ephesians 2:8, Romans 10:9, Acts 20:21, acts 4:12, John 14:6, titus 3:5)❤️","For all have sinned and fall short of the Glory of God. First comes desire then sin and then death, did you not know that sinners will not inherit the kingdom of God? But they will have their portion in the lake of fire. But God loved us to become incarnate in the Man Jesus Christ to suffer and die for the sins of those who believe in His work. Believe in the death burrial and ressurection of Jesus for your sins to be reconciled to God and avoid His wrath that's coming for God is Holy. Because of God's grace we can place our faith in Jesus to become born again and be a new creature who Loves Gods righteouness and hates sin. Repent and believe for the kindgom of heaven is at hand(Romans 3:23, Romans 3:10-12, 1 corinthians 6:9, Romans 5:8, 1st peter 1:3, ephesians 2:8, Romans 10:9, Acts 20:21, acts 4:12, John 14:6, titus 3:5) red_heart",5,0.5742548704147339,0.5742548704147339
@THEJesusChristyoutubechannel,25:42:00,0,0,25:42:00,25:42:00,3,0.2257343977689743,0
@TheSauce2319,2:17:00,0,0,2:17:00,2:17:00,1,0.32825860381126404,-0.328258604
@Cr16604,2:49:30,1,0,"2:49:30. Has anyone noticed how he pivoted when Joe asked him If there was any secret government programs developing the UFO’s? He completely shut down that question. Trump knows the answer to that question. Not saying anything bad about him though. He knows but he just can’t answer it. It was a yes or no question. The way he handled it is reassuring in a way. He didn’t lie, he just avoided it. He could have easily just said no, but he didn’t. That makes me think he’s as honest as he’s allowed to be. That’s a good thing. The ufo subject is more than a matter of national security. It’s also a matter of faith in our government. If and when the truth comes out it’s going to reveal that we’ve been lied to for decades. A lot of people already feel that way, but it’s never been confirmed. How would the government recover from that? If they lied about that, then what else are they lying about? That’s what people that believe what the government says would start to think. I don’t see any way of the government disclosing the truth without a ufo landing in a public place that flat out couldn’t be denied. Until that happens they simply can’t tell the truth. Even if they want to.","2:49:30. Has anyone noticed how he pivoted when Joe asked him If there was any secret government programs developing the UFO’s? He completely shut down that question. Trump knows the answer to that question. Not saying anything bad about him though. He knows but he just can’t answer it. It was a yes or no question. The way he handled it is reassuring in a way. He didn’t lie, he just avoided it. He could have easily just said no, but he didn’t. That makes me think he’s as honest as he’s allowed to be. That’s a good thing. The ufo subject is more than a matter of national security. It’s also a matter of faith in our government. If and when the truth comes out it’s going to reveal that we’ve been lied to for decades. A lot of people already feel that way, but it’s never been confirmed. How would the government recover from that? If they lied about that, then what else are they lying about? That’s what people that believe what the government says would start to think. I don’t see any way of the government disclosing the truth without a ufo landing in a public place that flat out couldn’t be denied. Until that happens they simply can’t tell the truth. Even if they want to.",1,0.29067495465278625,-0.290674955
@claytonmckinney7392,57:22:00,0,0,"Is anyone seeing that from 57:22 to the end of the podcast is labeled as the ""The China Curse""? WTF is that?","Is anyone seeing that from 57:22 to the end of the podcast is labeled as the ""The China Curse""? WTF is that?",1,0.6188032031059265,-0.618803203
@brandonheiman4391,1:25:45,0,0,1:25:45 - 1:25:49 my man sounds like Batman,1:25:45 - 1:25:49 my man sounds like Batman,5,0.26441919803619385,0.26441919803619385
@niall2451,1:18:14,0,1,1:18:14 trump was almost honest.lmao,1:18:14 trump was almost honest.lmao,1,0.28598323464393616,-0.285983235
@CoffeeGamesTeeWee,42:34:00,0,0,42:34 THEY TK YR JOOB!!!,42:34 THEY TK YR JOOB!!,1,0.43247729539871216,-0.432477295
@Sincer21212121,14:27,0,0,14:27 he legit said he didn’t know who he was appointing doesn’t that alone make him a puppet,14:27 he legit said he didn’t know who he was appointing doesn’t that alone make him a puppet,1,0.4395541250705719,-0.439554125
@lightswitch17,1:20:32,1,0,1:20:32 Trump's ear scar,1:20:32 Trump's ear scar,1,0.4464820325374603,-0.446482033
@LCInfantry,1:34:00,1,0,"1:34:00. It’s IR lights, everything is IR","1:34:00. It’s IR lights, everything is IR",1,0.48960578441619873,-0.489605784
@abanabbas5157,2:44:52,0,0,2:44:52,2:44:52,2,0.23298856616020203,-0.116494283
@bluekaiokenobama,1:39:32,0,0,"1:39:32 that’s probably more racial imo, the population of Africans in NK will be minuscule at best","1:39:32 that’s probably more racial imo, the population of Africans in NK will be minuscule at best",3,0.4052259027957916,0
@Sbbtjee26,1:39:57,1,0,1:39:57,1:39:57,5,0.21813544631004333,0.21813544631004333
@abanabbas5157,2:27:54,0,0,2:27:54,2:27:54,2,0.2400805652141571,-0.120040283
@ernestoc.d.1868,1:39:51,1,0,1:39:51 telling Kim to go to the beach killed me hahahaha,1:39:51 telling Kim to go to the beach killed me hahahaha,1,0.5029782652854919,-0.502978265
@MikeM-s7s,0:25,2,0,45 million views !!! 0:25 people want to know Man!!,45 million views !! 0:25 people want to know Man!!,1,0.5602983236312866,-0.560298324
@jared9643,1:20,0,0,Comment at 1:20 isn't true; Abraham Lincoln.,Comment at 1:20 isn't true; Abraham Lincoln.,1,0.4620840847492218,-0.462084085
@wilfwill,2:42:47,4,1,2:42:47 everything trump just said is happened or happening to the uk now and our judges have just sent people to prison over free speech,2:42:47 everything trump just said is happened or happening to the uk now and our judges have just sent people to prison over free speech,1,0.5516293048858643,-0.551629305
@tanacious808,2:45:22,0,0,2:45:22 joe got thirsty!,2:45:22 joe got thirsty!,1,0.3891373872756958,-0.389137387
@pacifictiestv4210,11:15,0,0,11:15 I think trump was talking about izzy losing to alex,11:15 I think trump was talking about izzy losing to alex,1,0.3744215965270996,-0.374421597
@justaguy4real,49:21:00,1,0,49:21 ya he did and Obama accredits himself for that with a Trump inheriting it bahahaaa 🤣🤣 ya right. Go Trump,49:21 ya he did and Obama accredits himself for that with a Trump inheriting it bahahaa rolling_on_the_floor_laughing rolling_on_the_floor_laughing ya right. Go Trump,1,0.6525446772575378,-0.652544677
@RhinoPengers,2:04:30,0,0,A perfect example or 2:04:30 is look at the world McDonnalds map and compare how many Mcdonnalds are in the poor areas and how many are in the rich areas... there's a conspiracy theory for you Joe.,A perfect example or 2:04:30 is look at the world McDonnalds map and compare how many Mcdonnalds are in the poor areas and how many are in the rich areas.. there's a conspiracy theory for you Joe.,5,0.4051465094089508,0.4051465094089508
@howdy6652,24:05:00,0,0,24:05 31:31 1:31:15 1:29:15 2:15:32 1:30:35,24:05 31:31 1:31:15 1:29:15 2:15:32 1:30:35,1,0.4197181165218353,-0.419718117
@Vulecro529,2:50:30,1,0,2:50:30 hmmmm i rebuilt them all.,2:50:30 hmm i rebuilt them all.,1,0.27741777896881104,-0.277417779
@yosuanthegreat,2:02:26,1,0,2:02:26 “It causes cancer and baldness… we don’t like baldness here” in front of Joe is crazy,2:02:26 “It causes cancer and baldness… we don’t like baldness here” in front of Joe is crazy,1,0.5050209760665894,-0.505020976
@EPICDZN,2:12:41,0,0,2:12:41,2:12:41,2,0.2386443018913269,-0.119322151
@RealWrestlingmaniac,2:20:51,0,0,2:20:51 They are still saying that with the Project 2025 Nonsense.,2:20:51 They are still saying that with the Project 2025 Nonsense.,1,0.45051291584968567,-0.450512916
@hbaite6991,38:39:00,1,0,38:39 😂,38:39 face_with_tears_of_joy,1,0.2723444104194641,-0.27234441
@Animalstoriez,2:50:00,0,0,2:50:00,2:50:00,1,0.31986290216445923,-0.319862902
@Angelina_7445,2:35,6,0,"It's been 4 years. I have not thought about the cheating in 2020 election. During this video, I put 2 & 2 together. Covid was created to cheat with mail in ballots. Mr. President just confirmed this! 2:35 : in wow! talk about confirmation. Trump 2024","It's been 4 years. I have not thought about the cheating in 2020 election. During this video, I put 2 & 2 together. Covid was created to cheat with mail in ballots. Mr. President just confirmed this! 2:35 : in wow! talk about confirmation. Trump 2024",1,0.34658029675483704,-0.346580297
@truthboom,39:04:00,0,0,39:04 wild indeed,39:04 wild indeed,5,0.30783188343048096,0.30783188343048096
@mikkosutube,25:00:00,0,0,25:00..joe rogan says trump is great because he freeballs..not talking some line that his script writer came up with..he speaks his mind..for better or worse..he is not a good diplomat..but you damned well know what he is thinking and his approach to the situation..no wonder that kamala didnt show for an interview..too complicated to arrange a prompter...rogan sees through the bullshit..because he has heard all of it on both sides..Go Rogan..,25:00..joe rogan says trump is great because he freeballs..not talking some line that his script writer came up with..he speaks his mind..for better or worse..he is not a good diplomat..but you damned well know what he is thinking and his approach to the situation..no wonder that kamala didnt show for an interview..too complicated to arrange a prompter..rogan sees through the bullshit..because he has heard all of it on both sides..Go Rogan..,1,0.4116433560848236,-0.411643356
@cozyobsessions,24:27:00,1,1,24:27 and this is why I never know who to vote for— bc I never know what they really think or what they’ll actually do/try to accomplish in office,24:27 and this is why I never know who to vote for— bc I never know what they really think or what they’ll actually do/try to accomplish in office,1,0.2636645436286926,-0.263664544
@Kamil-qf2xp,11:00,0,0,11:00 does he speak about kamaru usman vs leon edwards or sean o'malley?,11:00 does he speak about kamaru usman vs leon edwards or sean o'malley?,1,0.44365713000297546,-0.44365713
@michaelcostello7166,1:40:32,0,0,"Interestingly ""The enemy within"" 1:40:32 was a term used by Thatcher to describe miners going on strike to protect the mass closure of mines across the UK - the british government today avoids the investigation on how they were treated (especially by the police). The term still hurts survivors today as they were fighting for their communities....communities now sacked by the Tories and lost forever.","Interestingly ""The enemy within"" 1:40:32 was a term used by Thatcher to describe miners going on strike to protect the mass closure of mines across the UK - the british government today avoids the investigation on how they were treated (especially by the police). The term still hurts survivors today as they were fighting for their communities..communities now sacked by the Tories and lost forever.",4,0.3797987401485443,0.18989937007427216
@fbgmduck,1:06:50,0,0,1:06:50 It's not the systems Joe. It's human error. it always will be human error we fear when it comes to nuclear power.,1:06:50 It's not the systems Joe. It's human error. it always will be human error we fear when it comes to nuclear power.,1,0.7234675884246826,-0.723467588
@sirsendusark,0:07,2,0,"Timestamps (Powered by Merlin AI) 00:07 - Discussion about Donald Trump's favorable portrayal on The View and his subsequent rise in the polls. 02:24 - Donald Trump considered running for president after successful seasons of The Apprentice. 06:23 - Visiting the White House and Lincoln Bedroom experience 08:37 - Discussion on the origins of the Gettysburg Address and the emotional struggles of Abraham Lincoln 12:55 - Facing challenges and appointments as President. 15:02 - Transition from New York to Washington 18:52 - Picking outside politicians can be risky 20:33 - Reflecting on mistakes made during his presidency 24:13 - Trump's unscripted approach made him popular 25:56 - Being President is a dangerous job 29:21 - Discussion on the credibility of traditional media and rise of independent media 31:03 - Deceptive editing practices in media 34:28 - Crime statistics manipulation and impact of defunding the police 36:09 - Police job is extremely dangerous and challenging. 39:27 - Proposing 100-200% tariffs on cars to protect US auto industry 41:11 - Discussion on replacing income taxes with tariffs 44:57 - Importance of Starlink internet for rural areas 46:38 - Criticism on tax cuts and tariffs impact on deficit 50:30 - Trump discusses the impact of COVID-19 on the economy 52:27 - Environmental concerns used to prevent oil production 56:04 - Environmental impact studies are a major challenge for building projects 57:56 - Discussed impact of air quality on global scale 1:01:35 - California used to have a massive lake which was drained into the Pacific. 1:03:15 - Importance of forest maintenance for preventing wildfires 1:06:37 - Nuclear power is a clean and safe form of electricity 1:08:19 - China dominating electric car market, impacting US oil industry 1:11:43 - Environmentalists ignore environmental issues with windmills 1:13:25 - Nuclear proliferation is a major concern 1:16:59 - Challenges with pollsters and theory on polling accuracy 1:18:48 - Discussion on election interference and denial of election results 1:22:13 - Election fraud is a forbidden topic. 1:24:03 - Need for testing competence of political leaders under pressure 1:27:32 - Criticism on handling of Afghanistan withdrawal and leaving behind equipment 1:29:23 - Trump emphasizes the importance of leaving Afghanistan strategically 1:33:03 - Donald Trump highlights the lack of lights on Air Force One cockpit 1:34:56 - Donald Trump shares a story about a daring plane landing in the dark desert. 1:38:43 - Trump's unique approach to North Korea issue 1:40:26 - Highlighting the problem of criminals entering the country 1:44:13 - Discussion on illegal migrants and Dana White 1:45:58 - Discussing the roots of the UFC and his involvement 1:49:09 - Boxing may see resurgence with controversial fights and Saudi Arabia backing. 1:50:46 - Impact of weight cutting on boxing and fighter safety 1:54:08 - Discussion on top MMA fighters and judging them at their peak 1:55:38 - Injuries impacting champion's performance 1:59:05 - Discussion on RFK Jr's involvement in the Administration and potential concerns about his views on oil and gas. 2:00:45 - Discussion on pharmaceutical drugs and their negative consequences. 2:04:15 - Addressing food accessibility and health in low-income areas. 2:05:59 - Golf and tennis as a way to clean the mind and the aspect of competition 2:09:27 - Trump discusses challenges with press coverage and nomination process 2:11:14 - Internet is providing alternative information to people. 2:14:50 - Trump claims to have saved Hillary from going to jail 2:16:44 - Claims of election fraud in 2020 2:20:38 - Importance of fair elections, borders and a free press. 2:22:14 - Debate format should allow for a conversation without time constraint and no interference. 2:25:42 - Discussion about the humor in the debate and comedy at the event. 2:27:16 - McDonald's visit and lies about working there 2:30:47 - Discussion on election vulnerabilities and potential fraud. 2:32:47 - Concern about the integrity of the election process and calls for fair elections 2:36:25 - Voter ID is crucial for fair elections 2:38:15 - Donald Trump questions the idea of men playing women's sports and open borders 2:41:42 - Discussing the importance of voter IDs and legal ballots. 2:43:38 - Plans to open up sealed files 2:47:16 - Discussion on Mars and UFO sightings 2:48:55 - Discussion on military technology and government decisions 2:52:31 - Effective use of tariffs in international relations 2:54:26 - Concerns about the consequences if she becomes president 2:57:51 - Donald Trump preparing for a speech","Timestamps (Powered by Merlin AI) 00:07 - Discussion about Donald Trump's favorable portrayal on The View and his subsequent rise in the polls. 02:24 - Donald Trump considered running for president after successful seasons of The Apprentice. 06:23 - Visiting the White House and Lincoln Bedroom experience 08:37 - Discussion on the origins of the Gettysburg Address and the emotional struggles of Abraham Lincoln 12:55 - Facing challenges and appointments as President. 15:02 - Transition from New York to Washington 18:52 - Picking outside politicians can be risky 20:33 - Reflecting on mistakes made during his presidency 24:13 - Trump's unscripted approach made him popular 25:56 - Being President is a dangerous job 29:21 - Discussion on the credibility of traditional media and rise of independent media 31:03 - Deceptive editing practices in media 34:28 - Crime statistics manipulation and impact of defunding the police 36:09 - Police job is extremely dangerous and challenging. 39:27 - Proposing 100-200% tariffs on cars to protect US auto industry 41:11 - Discussion on replacing income taxes with tariffs 44:57 - Importance of Starlink internet for rural areas 46:38 - Criticism on tax cuts and tariffs impact on deficit 50:30 - Trump discusses the impact of COVID-19 on the economy 52:27 - Environmental concerns used to prevent oil production 56:04 - Environmental impact studies are a major challenge for building projects 57:56 - Discussed impact of air quality on global scale 1:01:35 - California used to have a massive lake which was drained into the Pacific. 1:03:15 - Importance of forest maintenance for preventing wildfires 1:06:37 - Nuclear power is a clean and safe form of electricity 1:08:19 - China dominating electric car market, impacting US oil industry 1:11:43 - Environmentalists ignore environmental issues with windmills 1:13:25 - Nuclear proliferation is a major concern 1:16:59 - Challenges with pollsters and theory on polling accuracy 1:18:48 - Discussion on election interference and denial of election results 1:22:13 - Election fraud is a forbidden topic. 1:24:03 - Need for testing competence of political leaders under pressure 1:27:32 - Criticism on handling of Afghanistan withdrawal and leaving behind equipment 1:29:23 - Trump emphasizes the importance of leaving Afghanistan strategically 1:33:03 - Donald Trump highlights the lack of lights on Air Force One cockpit 1:34:56 - Donald Trump shares a story about a daring plane landing in the dark desert. 1:38:43 - Trump's unique approach to North Korea issue 1:40:26 - Highlighting the problem of criminals entering the country 1:44:13 - Discussion on illegal migrants and Dana White 1:45:58 - Discussing the roots of the UFC and his involvement 1:49:09 - Boxing may see resurgence with controversial fights and Saudi Arabia backing. 1:50:46 - Impact of weight cutting on boxing and fighter safety 1:54:08 - Discussion on top MMA fighters and judging them at their peak 1:55:38 - Injuries impacting champion's performance 1:59:05 - Discussion on RFK Jr's involvement in the Administration and potential concerns about his views on oil and gas. 2:00:45 - Discussion on pharmaceutical drugs and their negative consequences. 2:04:15 - Addressing food accessibility and health in low-income areas. 2:05:59 - Golf and tennis as a way to clean the mind and the aspect of competition 2:09:27 - Trump discusses challenges with press coverage and nomination process 2:11:14 - Internet is providing alternative information to people. 2:14:50 - Trump claims to have saved Hillary from going to jail 2:16:44 - Claims of election fraud in 2020 2:20:38 - Importance of fair elections, borders and a free press. 2:22:14 - Debate format should allow for a conversation without time constraint and no interference. 2:25:42 - Discussion about the humor in the debate and comedy at the event. 2:27:16 - McDonald's visit and lies about working there 2:30:47 - Discussion on election vulnerabilities and potential fraud. 2:32:47 - Concern about the integrity of the election process and calls for fair elections 2:36:25 - Voter ID is crucial for fair elections 2:38:15 - Donald Trump questions the idea of men playing women's sports and open borders 2:41:42 - Discussing the importance of voter IDs and legal ballots. 2:43:38 - Plans to open up sealed files 2:47:16 - Discussion on Mars and UFO sightings 2:48:55 - Discussion on military technology and government decisions 2:52:31 - Effective use of tariffs in international relations 2:54:26 - Concerns about the consequences if she becomes president 2:57:51 - Donald Trump preparing for a speech",4,0.36887845396995544,0.18443922698497772
@joshuaatinsku2681,1:25:45,1,0,1:25:45 Batman Trump,1:25:45 Batman Trump,5,0.31677037477493286,0.31677037477493286
@user-im4wl2ci5n,2:15:23,0,0,2:15:23 He's a stupid guy,2:15:23 He's a stupid guy,1,0.686704159,-0.686704159
@expertdust,7:00,0,0,7:00,7:00,1,0.2790241837501526,-0.279024184
@TimeKillerLOL,44:41:00,0,0,44:41 Asks for Endorsement,44:41 Asks for Endorsement,4,0.2880665957927704,0.1440332978963852
@uknasa007,2:15:30,0,0,"2:15:30 trump: ""hes a stupid son of a bitch"" LOL","2:15:30 trump: ""hes a stupid son of a bitch"" LOL",1,0.5620114803314209,-0.56201148
@hybridbunny8496,1:11:10,1,3,"1:11:10 windmills? you mean wind turbines, they arent milling anything.......also, theyre made of metal, the most easily recycled material, why the fuck are you burying them? how are these 2 this stupid?","1:11:10 windmills? you mean wind turbines, they arent milling anything..also, theyre made of metal, the most easily recycled material, why the fuck are you burying them? how are these 2 this stupid?",1,0.8500678539276123,-0.850067854
@matthewr956,10:08,2,1,"Im a hardcore UFC fan, but who was the Fighter Donald trump was talking about at 10:08 - 10:32, 🤔🤔","Im a hardcore UFC fan, but who was the Fighter Donald trump was talking about at 10:08 - 10:32, thinking_face thinking_face",2,0.2879047691822052,-0.143952385
@ChaseGarage,2:38:15,1,0,2:38:15 already had my vote but got my vote again for this,2:38:15 already had my vote but got my vote again for this,1,0.26922330260276794,-0.269223303
@ChaseGarage,2:02:21,1,0,"2:02:21 lol New Zealand Shout out Im shocked about that we have ads but they aren’t like Americans and there far and few between usually stuff like Sudafed now that it’s legal again or cold medicine, and now we have weight lost commercials a fair bit","2:02:21 lol New Zealand Shout out Im shocked about that we have ads but they aren’t like Americans and there far and few between usually stuff like Sudafed now that it’s legal again or cold medicine, and now we have weight lost commercials a fair bit",2,0.382817805,-0.191408902
@kheny11,33:48:00,0,0,33:48:00,33:48:00,4,0.22778543829917908,0.11389271914958954
@aeopmusic,1:02:00,0,0,"1:02:00 - ""yeah they drained it"" - no we didn't that's the ancient Lake Corcoran, which existed up till about 700,000 years ago. Movements of the San Andreas fault established drainage via San Francisco Bay into the pacific ocean.","1:02:00 - ""yeah they drained it"" - no we didn't that's the ancient Lake Corcoran, which existed up till about 700,00 years ago. Movements of the San Andreas fault established drainage via San Francisco Bay into the pacific ocean.",1,0.40602102875709534,-0.406021029
@luciannobecerra,1:18:14,1,0,"1:18:14 ""i only believe them if they're good, no"" lmao he's actually a comedian love it! But this whole section is a good moment, because its Donald recognizing the pollsters are most likely fruadulent, even if they're benefiting him.","1:18:14 ""i only believe them if they're good, no"" lmao he's actually a comedian love it! But this whole section is a good moment, because its Donald recognizing the pollsters are most likely fruadulent, even if they're benefiting him.",3,0.35917791724205017,0
@ComfortableHypocrisy,44:45:00,0,0,44:45 for when i want to come back to this later,44:45 for when i want to come back to this later,4,0.21485821902751923,0.10742910951375961
@anthonyquote1593,9:14,0,0,"9:14 This ""Melankalia"" is originated from the Greek word ""Melancholia"" which happens after some changes in our lives which will cause a lot of sadness. When this keeps for a long time and with big intensity and loosing the will to try, this turns into depression. So its a scale of Sad, Melancholic, Depressed. So Melankalia that Trump said is NOT an alt word for depression. Is a different thing.","9:14 This ""Melankalia"" is originated from the Greek word ""Melancholia"" which happens after some changes in our lives which will cause a lot of sadness. When this keeps for a long time and with big intensity and loosing the will to try, this turns into depression. So its a scale of Sad, Melancholic, Depressed. So Melankalia that Trump said is NOT an alt word for depression. Is a different thing.",1,0.6366315484046936,-0.636631548
@jrow96,2:27:37,0,0,2:27:37 Sercet service didnt know what the hell to do Weve seen that before,2:27:37 Sercet service didnt know what the hell to do Weve seen that before,1,0.3356046676635742,-0.335604668
@fatjawns3671,1:11:35,0,1,1:11:35 bro 😭,1:11:35 bro loudly_crying_face,1,0.39589163661003113,-0.395891637
@matthewr956,1:21:17,2,1,1:21:17 😂,1:21:17 face_with_tears_of_joy,1,0.32286179065704346,-0.322861791
@johnnyadamany,11:37,4,0,"45,086,566 views 11/04/2024 11:37 pm est time","45,086,566 views 11/04/2024 11:37 pm est time",1,0.5671418905258179,-0.567141891
@cathygontar8063,9:59,1,0,9:59 Nov 4 2024. Interesting. The Union had enormous advantages. Defeat was inevitable. Odd he focuses on a bedroom. He has a naivete. Michael Lewis wrote about Trump's failure to staff.,9:59 Nov 4 2024. Interesting. The Union had enormous advantages. Defeat was inevitable. Odd he focuses on a bedroom. He has a naivete. Michael Lewis wrote about Trump's failure to staff.,3,0.3585168123245239,0
@summersalt123,1:11:34,4,1,1:11:34 A whale psychiatrist 🤣🤣,1:11:34 A whale psychiatrist rolling_on_the_floor_laughing rolling_on_the_floor_laughing,1,0.5138336420059204,-0.513833642
@sweetogo,1:31:00,0,0,1:31:00 Misrepresentation of Taliban parade https://www.youtube.com/watch?v=lswu5gztRbI,1:31:00 Misrepresentation of Taliban parade https://ww.youtube.com/watch?v=lswu5gztRbI,1,0.7450656890869141,-0.745065689
@KingWIZARD992,2:15:25,0,1,2:15:25,2:15:25,2,0.25438937544822693,-0.127194688
@reginaldt.7849,2:22:25,1,0,2:22:25 damnit joe stop interrupting,2:22:25 damnit joe stop interrupting,1,0.6048123836517334,-0.604812384
@Rambo-BE,20:12,0,0,@20:12 Trump says “one question you’ll ask me… I mean you might ask me” I mean come on they’re clearly colluding. They don’t need to be!!! Hmm,@20:12 Trump says “one question you’ll ask me… I mean you might ask me” I mean come on they’re clearly colluding. They don’t need to be!! Hmm,1,0.5893558859825134,-0.589355886
@FebreezyWeezy,11:12,3,1,I think he was talking about 11:12 Pantoja and Moreno,I think he was talking about 11:12 Pantoja and Moreno,3,0.2753005921840668,0
@DixonCider247,11:30,5,0,11:30 “We have great generals. Not the ones you see on television” 😂,11:30 “We have great generals. Not the ones you see on television” face_with_tears_of_joy,1,0.336508572,-0.336508572
@blazs2989,1:21:28,1,0,1:21:28 to 1:21:32 the emotion changed quick myb he cut the video,1:21:28 to 1:21:32 the emotion changed quick myb he cut the video,1,0.319739431,-0.319739431
@edenstahr1044,1:04:17,4,1,1:04:17 the smoke in Jackson Hole is so bad every year its a new summer thing that you can’t see the mountains. Trump make the forest healthy again!,1:04:17 the smoke in Jackson Hole is so bad every year its a new summer thing that you can’t see the mountains. Trump make the forest healthy again!,5,0.3800446391105652,0.3800446391105652
@cstl1_47,3:18,1,0,Wow ! I didn't know this is how yow have to respond on this platform like iI it was my first time 3:18 . Thank you ! I appreciate you but I'm would like to what the imogi imogie 😮 ment but I in a situation like the I don't want to assume..,Wow ! I didn't know this is how yow have to respond on this platform like iI it was my first time 3:18 . Thank you ! I appreciate you but I'm would like to what the imogi imogie face_with_open_mouth ment but I in a situation like the I don't want to assume..,5,0.3833097219467163,0.3833097219467163
@JudeMatero,14:49,2,0,"14:49 Yes, I agree. But when you get in office you will MWGA (Make Washington Great Again).","14:49 Yes, I agree. But when you get in office you will MWGA (Make Washington Great Again).",3,0.282294899,0
@IAMVenos,2:45:00,2,0,Around 2:45:00 Trump confirms that there are extraterrestrials in our skies and on Mars 🌚 That is a HUGE statement,Around 2:45:00 Trump confirms that there are extraterrestrials in our skies and on Mars new_moon_face That is a HUGE statement,1,0.3383115231990814,-0.338311523
@MindfulBodybuilding,13:00,1,0,"@13:00 “I had 2 things I was focused on. Governing the country and survival. They really came down on me I mean nobody has been treated that way. Most people don’t have the surgical when they get in.” The people who see him as the boogie man since the character assassination started, can’t imagine or won’t try to imagine from a neutral point how someone made such an impact with all this going on simultaneously. They could never.","@13:00 “I had 2 things I was focused on. Governing the country and survival. They really came down on me I mean nobody has been treated that way. Most people don’t have the surgical when they get in.” The people who see him as the boogie man since the character assassination started, can’t imagine or won’t try to imagine from a neutral point how someone made such an impact with all this going on simultaneously. They could never.",1,0.39128389954566956,-0.3912839
@pradeepsubramaniam1659,1:33,0,0,1:33 😂,1:33 face_with_tears_of_joy,1,0.2950547933578491,-0.295054793
@jackm3720,2:15:25,2,2,2:15:25 😂😂😂,2:15:25 face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,1,0.3252915143966675,-0.325291514
@Dawn-f7g,1:13:37,1,0,1:13:37 Great idea❤❤❤,1:13:37 Great idea red_heart red_heart red_heart,5,0.5738545656204224,0.5738545656204224
@FrezzYt,1:25:45,1,0,1:25:45 We have trump talking like a super villain before GTA 6,1:25:45 We have trump talking like a super villain before GTA 6,5,0.2750232219696045,0.2750232219696045
@daledoback9566,2:12:07,1,0,"2:12:07 He should hop on the Unsubscribe Podcast, our Medal of Honor recipient Mr. Brandon Herrera could relate to this","2:12:07 He should hop on the Unsubscribe Podcast, our Medal of Honor recipient Mr. Brandon Herrera could relate to this",1,0.33756956458091736,-0.337569565
@Dawn-f7g,55:32:00,1,0,55:32 Try the fate of the Fairy Tale Shrimp - fee fi foe fum- Humpty Dumpty-his head is on the line😢😢😢,55:32 Try the fate of the Fairy Tale Shrimp - fee fi foe fum- Humpty Dumpty-his head is on the line crying_face crying_face crying_face,1,0.3746117949485779,-0.374611795
@TheBroThatSurvived,1:21:57,0,0,"1:21:57 ""Dangling"" chads? I think Joe must play Kingdom of Loathing because they're called ""hanging"" chads, and there's only one Danglin' Chad.","1:21:57 ""Dangling"" chads? I think Joe must play Kingdom of Loathing because they're called ""hanging"" chads, and there's only one Danglin' Chad.",1,0.38060131669044495,-0.380601317
@BigGucciSouljaMike,1:44:30,0,0,LOL 😂😂😂😂 talk about ego Joe 🤣🤣🤣🤣 1:44:30,LOL face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy talk about ego Joe rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing 1:44:30,1,0.365122914,-0.365122914
@S1ph3r,1:42:17,1,0,"1:42:17 sorry for another comment, but I heard the strategy is for more congressional seats for House of Representatives. If you have more blue districts, you get more representation.","1:42:17 sorry for another comment, but I heard the strategy is for more congressional seats for House of Representatives. If you have more blue districts, you get more representation.",2,0.31095758080482483,-0.15547879
@breakthesteak7357,2:29:53,0,0,2:29:53 by far my favourite moment so far lmfao😭💀,2:29:53 by far my favourite moment so far lmfao loudly_crying_face skull,5,0.5682573914527893,0.5682573914527893
@stephanies1208,1:39:00,0,0,1:39:00-1:40:00 🤣 👏🏻 🇺🇸,1:39:00-1:40:00 rolling_on_the_floor_laughing clapping_hands_light_skin_tone United_States,1,0.5302050709724426,-0.530205071
@SolsticeOnAnOdyssey,1:02:00,0,0,1:02:00 Maps from the 1600s show California as an island and then it must've turned into a lake.,1:02:00 Maps from the 1600s show California as an island and then it must've turned into a lake.,1,0.35483425855636597,-0.354834259
